Time (s),dose,REG_SET,MCU_SEFI,REG_DSEE,SRAM_SEL,MCU_SEL,DOSE (rad)
839418.0,,2.5107792346673794e-06,1.003503378471374e-06,1.1104372384508911e-10,3.03198001688085e-06,6.032762633663945e-07,2.051483402176992e-06
839657.0,,2.469827936600898e-06,9.87144889196867e-07,1.1135590320133724e-10,2.987103856920088e-06,5.94348530311897e-07,2.0133135661949685e-06
839897.0,,2.4167457392246337e-06,9.659396099935084e-07,1.1174948616441103e-10,2.9286495576880854e-06,5.827186189476961e-07,1.964039869634234e-06
840138.0,,2.350885330633861e-06,9.396287545119462e-07,1.1223361949116244e-10,2.855804965468926e-06,5.682248828426243e-07,1.9031729499813538e-06
840378.0,,2.27223830703195e-06,9.082087363836805e-07,1.1281499452283952e-10,2.7684380001306026e-06,5.508410012007088e-07,1.8308482892731284e-06
840617.0,,2.181231763758363e-06,8.718499272425659e-07,1.1349957250848676e-10,2.6668783289701072e-06,5.306325540816962e-07,1.7476317484164249e-06
840857.0,,2.078744023056025e-06,8.309029528442008e-07,1.1429239378458259e-10,2.5519413480631075e-06,5.077617975104559e-07,1.6545255785725655e-06
841098.0,,1.966381825019353e-06,7.860094625469493e-07,1.1519498424355262e-10,2.4252516061573765e-06,4.825520229206341e-07,1.5532042003158942e-06
841338.0,,1.8449939858238166e-06,7.375082863006852e-07,1.1621695434877556e-10,2.2875755133009427e-06,4.5515578313377166e-07,1.444661778754498e-06
841578.0,,1.7174912493038284e-06,6.865621293232957e-07,1.1735197377387542e-10,2.14202529184154e-06,4.261924424065628e-07,1.3317246539042685e-06
841817.0,,1.5852793977861126e-06,6.337324273298712e-07,1.1860685730577523e-10,1.990028595284758e-06,3.959461656128001e-07,1.21584251060263e-06
842057.0,,1.451094359664777e-06,5.801121751264161e-07,1.1997561450517613e-10,1.8345710162995198e-06,3.650111433058925e-07,1.0995910471329357e-06
842298.0,,1.3173999615209954e-06,5.26685750410005e-07,1.2145167944573183e-10,1.678387238952687e-06,3.339316391731165e-07,9.85229150660779e-07
842538.0,,1.1863050940222285e-06,4.742958085624132e-07,1.2302791467353614e-10,1.5238642903818136e-06,3.031827300103915e-07,8.746286632467771e-07
842777.0,,1.0600090150192463e-06,4.238212425767177e-07,1.246897313432157e-10,1.3735690822777001e-06,2.7327527622201224e-07,7.696488050712548e-07
843017.0,,9.406169115106343e-07,3.7610349727207897e-07,1.2641396963731455e-10,1.2300457842731683e-06,2.4471559331233867e-07,6.719672008790658e-07
843258.0,,8.29018770577155e-07,3.3149846306897443e-07,1.281838781260464e-10,1.0944565148583142e-06,2.1773495980109805e-07,5.821789511876885e-07
843498.0,,7.26944092134071e-07,2.906976870863763e-07,1.2995648371365274e-10,9.690521593155278e-07,1.9278128061454286e-07,5.014812235293543e-07
843738.0,,6.345769791950697e-07,2.5377511542040564e-07,1.3169896261476097e-10,8.542601047158904e-07,1.6993958128455756e-07,4.297736348179685e-07
843977.0,,5.523251852299598e-07,2.208941447792881e-07,1.3335912549765825e-10,7.50818679706825e-07,1.4935673672026176e-07,3.671002809988911e-07
844217.0,,4.803372725227011e-07,1.9211461464183583e-07,1.3487184874424428e-10,6.591788138495104e-07,1.3112240970502242e-07,3.1327595048825407e-07
844458.0,,4.182254676932798e-07,1.672819708186202e-07,1.361658245124797e-10,5.791260927409202e-07,1.1519385285612149e-07,2.6770517631485605e-07
844698.0,,3.6545918784437846e-07,1.4618454824597888e-07,1.3715649490225095e-10,5.102526087095396e-07,1.0148980221621771e-07,2.2970357727665568e-07
844937.0,,3.214882373889461e-07,1.2860281058408e-07,1.3774493302414262e-10,4.5210354346232574e-07,8.991964516023765e-08,1.9859767075745472e-07
845177.0,,2.857087215977139e-07,1.1429570932158797e-07,1.3782162306195038e-10,4.041210145448927e-07,8.037224723225033e-08,1.7370728147460137e-07
845418.0,,2.575195373655333e-07,1.030232593064406e-07,1.3726773333890994e-10,3.6570346484884805e-07,7.272776499119676e-08,1.5439205599388343e-07
845658.0,,2.365083725317407e-07,9.46209119989979e-08,1.3595847632676068e-10,3.3644315165341605e-07,6.690489012463767e-08,1.4018118786281118e-07
845898.0,,2.224790032004148e-07,8.901047424845823e-08,1.3376682985442496e-10,3.1614724284398965e-07,6.286502530928012e-08,1.3078987064040638e-07
846137.0,,2.156475236026037e-07,8.627858194603882e-08,1.3057006447026237e-10,3.0507659634564955e-07,6.065975688581859e-08,1.2625173570742686e-07
846377.0,,2.1686403964989133e-07,8.676534961869667e-08,1.262706176360282e-10,3.0419904687361794e-07,6.048119485603524e-08,1.27073874664638e-07
846618.0,,2.280128203280541e-07,9.12243613253946e-08,1.207858565661032e-10,3.1560478991758365e-07,6.274448173149868e-08,1.3453138312512655e-07
846858.0,,2.528369526439771e-07,1.0115235014919643e-07,1.1408405163903642e-10,3.4338366144729294e-07,6.826213024398365e-08,1.5129733447265873e-07
847097.0,,2.9862108150392077e-07,1.1946183708643993e-07,1.0618283978739879e-10,3.9530770120436304e-07,7.857831020682753e-08,1.8278815523517802e-07
847337.0,,3.7978384748664966e-07,1.5191690996365047e-07,9.717686861202588e-11,4.862844962489715e-07,9.665496296838035e-08,2.4018813271540396e-07
847578.0,,5.267966184164343e-07,2.1069730758994304e-07,8.721971830335263e-11,6.466287123135548e-07,1.285151472336087e-07,3.4829457563157606e-07
847818.0,,8.043892828297492e-07,3.216716541496964e-07,7.676638516007068e-11,9.37503647821782e-07,1.8631035753817893e-07,5.631349560565995e-07
848058.0,,1.3490968311307158e-06,5.393933101086623e-07,6.678630850070262e-11,1.4805198142731482e-06,2.941983330610894e-07,1.011686335107432e-06
848118.0,,1.556553148551636e-06,6.223051188610044e-07,6.446989621301712e-11,1.680893643628282e-06,3.3400733907232946e-07,1.1893230709661192e-06
848177.0,,1.8065710737369608e-06,7.222218694057703e-07,6.223614290726204e-11,1.9188923114408117e-06,3.8129030398658447e-07,1.4073309577868079e-06
848238.0,,2.10655925122552e-06,8.421022478511116e-07,6.011042858467111e-11,2.2002536148316466e-06,4.3718667309568726e-07,1.6738313857875954e-06
848297.0,,2.468845039936368e-06,9.868699024899928e-07,5.8091891095826867e-11,2.534961621985825e-06,5.03679317111457e-07,2.0018543662913337e-06
848358.0,,2.90768404126718e-06,1.162218059240682e-06,5.61873281106004e-11,2.9342453903725445e-06,5.829982009652736e-07,2.4069689716893326e-06
848417.0,,3.440813250998573e-06,1.3752298955803837e-06,5.4402779920139715e-11,3.4118835680916024e-06,6.778794830572125e-07,2.90892325397488e-06
848478.0,,4.09032927045201e-06,1.6347290682571554e-06,5.2743687462396075e-11,3.9848080422530686e-06,7.916853248969002e-07,3.5327979234742534e-06
848537.0,,4.883788984604806e-06,1.951719011511445e-06,5.1215051109885676e-11,4.673852924286379e-06,9.285525344831259e-07,4.3104783595465036e-06
848598.0,,5.855587234560009e-06,2.339932757859037e-06,4.982161321312112e-11,5.504683362737256e-06,1.093576882048416e-06,5.282529478223421e-06
848658.0,,7.048678156704594e-06,2.8165198769340124e-06,4.856805335359636e-11,6.508946382016726e-06,1.2930414536330289e-06,6.500578198952013e-06
848717.0,,8.516721090499238e-06,3.4029028025984765e-06,4.745920424132471e-11,7.725695126100701e-06,1.5346992259263514e-06,8.030332109494075e-06
848778.0,,1.0326748325371378e-05,4.12584134586166e-06,4.650029548342351e-11,9.203148703655102e-06,1.8281221873222607e-06,9.95539045241482e-06
848837.0,,1.2562470342411248e-05,5.0187515225427925e-06,4.56972087905127e-11,1.1000862410372942e-05,2.185131819189019e-06,1.2382034374282979e-05
848898.0,,1.5328354204173875e-05,6.1233327987650275e-06,4.5056790782925887e-11,1.3192397493515623e-05,2.6203285972340644e-06,1.5445216467892316e-05
848957.0,,1.8767586819225304e-05,7.496739499519097e-06,4.4585892475508554e-11,1.5878646354631594e-05,3.1537370543725957e-06,1.93307788194893e-05
849018.0,,2.3019375879285997e-05,9.194527447570738e-06,4.429759661612748e-11,1.915379865723354e-05,3.804046549786408e-06,2.422931469016297e-05
849077.0,,2.8315478954668426e-05,1.130919753923411e-05,4.4202065794083025e-11,2.3179380823160966e-05,4.603311313110261e-06,3.0448999468845764e-05
849138.0,,3.489518661103624e-05,1.3936243364406947e-05,4.4315531268118014e-11,2.8117461169473556e-05,5.583685357345774e-06,3.832166643559896e-05
849198.0,,4.304036967968722e-05,1.7188144573910686e-05,4.465492056188115e-11,3.415771571279358e-05,6.782794950667437e-06,4.8244526713548334e-05
849257.0,,5.318824125488628e-05,2.123938058412981e-05,4.524527086718626e-11,4.159963777202934e-05,8.260054755584007e-06,6.082281875906799e-05
849318.0,,6.583117763937504e-05,2.628642717140236e-05,4.6117506963791145e-11,5.077654383739191e-05,1.0081575429445403e-05,7.675481406925559e-05
849377.0,,8.146348379828758e-05,3.252650619069399e-05,4.7301302300772515e-11,6.2018817109677e-05,1.2312864989461222e-05,9.67630943043504e-05
849438.0,,0.00010088955380473836,4.028059337623849e-05,4.8848644692053206e-11,7.587646355458907e-05,1.5062993769825595e-05,0.00012199068739837162
849497.0,,0.00012482862221809227,4.983564043305209e-05,5.080484063665758e-11,9.283650503767668e-05,1.8428496062216553e-05,0.0001534960477817585
849558.0,,0.00015444822592214225,6.165750498576063e-05,5.3252164149205e-11,0.00011370581602729705,2.2569332009400024e-05,0.00019294797683968003
849617.0,,0.00019101180379194082,7.62502828593748e-05,5.628368778512431e-11,0.00013936436747273364,2.7659899514966694e-05,0.00024216613853065555
849678.0,,0.00023573849584156958,9.410035419001328e-05,5.997689241481029e-11,0.00017066941066021615,3.3870019130016174e-05,0.00030292601720202775
849738.0,,0.0002906878573619336,0.0001160294439688933,6.444679247178532e-11,0.00020906873423534385,4.148657379614926e-05,0.00037817705842733295
849797.0,,0.0003578747680138465,0.00014284137765228764,6.979289853461293e-11,0.0002559897494131485,5.079228154710541e-05,0.00047083939327281847
849858.0,,0.0004398582414022376,0.00017555705664821096,7.614899803102477e-11,0.0003132579752070907,6.214867669834275e-05,0.0005846032594625519
849917.0,,0.000540020096239511,0.0002155256314348147,8.370131350701393e-11,0.0003832985919894671,7.603601786481107e-05,0.0007243246243885613
849978.0,,0.0006609750342585776,0.00026379004538274207,9.256869977942036e-11,0.00046803202578506647,9.283427093637083e-05,0.0008938023446277696
850037.0,,0.0008084882177360681,0.0003226502408855447,1.0309051760386258e-10,0.0005716270445406364,0.00011336885900509312,0.001101260778615524
850098.0,,0.000987557987798063,0.000394099987903278,1.1553322638049119e-10,0.0006977728210925368,0.00013836972151487107,0.00135387351695198
850157.0,,0.001204499502106247,0.00048065827431897505,1.30243765426061e-10,0.0008511519209734286,0.00016876324169444888,0.001660677451997462
850218.0,,0.0014659252188711327,0.0005849624604939948,1.4757859663820597e-10,0.001036734170093337,0.00020553219277702625,0.002031135944608635
850278.0,,0.0017791017333908768,0.0007099106126367547,1.6793071462520696e-10,0.0012600338960336037,0.00024976664013092413,0.002475643351156775
850337.0,,0.002149484317579888,0.0008576778396278716,1.9157421520209416e-10,0.0015253427595281128,0.0003023138706718581,0.0030020296364039927
850398.0,,0.002596633365983906,0.001036066077839197,2.1966859626133396e-10,0.0018471673095825155,0.00036604334089357306,0.0036382178735376693
850457.0,,0.0031307656382473016,0.0012491487937421042,2.527554907397292e-10,0.0022334559221439754,0.00044252423642071685,0.004398938623361952
850518.0,,0.003765123130446574,0.0015022056013302243,2.91555261580956e-10,0.002694415611864064,0.0005337717740283776,0.005303344764810037
850577.0,,0.004516069357949362,0.00180176035013986,3.369582010401659e-10,0.0032425888451917523,0.0006422619592414251,0.006375239905423473
850638.0,,0.005396656257237491,0.002153014712720281,3.896249708004792e-10,0.003888116919288169,0.0007699939427998085,0.007634000136456206
850697.0,,0.006446857560250223,0.002571907183691355,4.517651473243123e-10,0.00466090035269304,0.0009228740327168538,0.009137996387361243
850758.0,,0.0076676650037124944,0.0030588251826930233,5.231950475540418e-10,0.0055620873653794345,0.0011011174462619727,0.010890506156144173
850818.0,,0.009096730636211288,0.003628776164708762,6.057881380783589e-10,0.006619559060468592,0.001310225101576902,0.01294828860570887
850877.0,,0.010753908489641525,0.004289665630516977,7.002169854986929e-10,0.007847659800230647,0.0015530172465425156,0.015343885510124725
850938.0,,0.012672855969264313,0.005054900345402323,8.077366479382047e-10,0.009270325346822615,0.0018342071984389654,0.018131498986358248
850997.0,,0.014891556997251367,0.005939610120032807,9.298477685653601e-10,0.010914427456744027,0.002159086135348474,0.021372759343745096
851058.0,,0.01742997682687768,0.006951741467167954,1.067410498957292e-09,0.012793784411345746,0.002530366973303716,0.025102654589855226
851117.0,,0.020325814896998303,0.008106312869868357,1.222413327672994e-09,0.014935178291044876,0.002953324987935172,0.02938265105156021
851178.0,,0.023610324680557404,0.009415773772221756,1.3966717722057424e-09,0.017360385674577473,0.003432248150509013,0.03426535864460688
851237.0,,0.02730230264046634,0.010887610535989902,1.5916013642873497e-09,0.020081800820843716,0.003969575695287754,0.03978502745960464
851298.0,,0.03144717666204997,0.01253993123609847,1.8103669472864814e-09,0.023131288631469193,0.004571597075269567,0.04601567552350516
851358.0,,0.03604341250978011,0.014372129901143017,2.0540974910029027e-09,0.02650605991654624,0.0052377686165240465,0.05296031444401008
851417.0,,0.041086929543067856,0.016382596221564964,2.32431238793277e-09,0.03020160177484595,0.005967218751870377,0.060616371284767274
851478.0,,0.046605162809993286,0.018582295369747124,2.624876653850869e-09,0.03423666634660137,0.0067636822561900675,0.06902727996927838
851537.0,,0.0525913312501234,0.02096856886366316,2.958654094283578e-09,0.03860521563829324,0.007626018050163507,0.07818213168018856
851598.0,,0.0589908940618044,0.02351973782171176,3.326732041867324e-09,0.043266928917038296,0.008546337592031005,0.08799338053790474
851657.0,,0.06578122382309234,0.026226865046027933,3.732996280196923e-09,0.04820550780792477,0.009521515877165251,0.09841810453489895
851718.0,,0.07290859849078023,0.029068639546468388,4.18075195757108e-09,0.05338287933799423,0.010544152652288221,0.1093610259268372
851777.0,,0.08030229867096174,0.03201699606472642,4.673584525830639e-09,0.05874968605160863,0.011604642836637376,0.1206955451441278
851838.0,,0.08785441732046663,0.0350290600928712,5.2139257657497065e-09,0.0642307813818005,0.01268830613912735,0.13223278380809977
851898.0,,0.09545298604744427,0.03806032773322684,5.804148051410515e-09,0.06974898224121542,0.013780045435909648,0.1437783099388957
851957.0,,0.10290452515925927,0.041033549685793584,6.431421287156988e-09,0.07516574149744282,0.01485234567782719,0.15506401260269329
852018.0,,0.10996355185281202,0.043850523406511695,7.06916347580071e-09,0.08030301231935734,0.015869626025402407,0.1657865773917368
852077.0,,0.11629517807812333,0.04637725713553976,7.675342501957984e-09,0.08491719090254396,0.01678319192988029,0.17552700858866688
852138.0,,0.12158767317893279,0.048488912201656756,8.20229554482917e-09,0.08878086393371698,0.01754745525097518,0.18391413334379672
852197.0,,0.1255491632699846,0.0500685222249392,8.598584516894019e-09,0.09168047373219428,0.018119514772265345,0.19061442061520442
852258.0,,0.1278593215661204,0.05098779855452682,8.807536985625836e-09,0.09338085177931915,0.01845224951660745,0.19523304491280896
852317.0,,0.1282980276530609,0.05115851671676359,8.785466262247578e-09,0.0937193911107606,0.018513007757963867,0.19751165719306576
852378.0,,0.12671026580809389,0.05051864818554246,8.505230367441433e-09,0.09258033981157884,0.018278705054052224,0.1972350175942503
852438.0,,0.12305968943663093,0.04905375799756494,7.966664616887005e-09,0.08993443885090087,0.01774368674100962,0.19431853213088157
852497.0,,0.11738854211432233,0.04678099974584037,7.1938900680506066e-09,0.08581001799247404,0.01691398482888516,0.18875398551556682
852558.0,,0.10992762495950895,0.043793174922873775,6.24849507707411e-09,0.08037332233660485,0.015823456541279805,0.1807206791047992
852617.0,,0.10088241645954096,0.04017316694527531,5.2035047391052e-09,0.07377315875282503,0.014502710845181612,0.17032860077627493
852678.0,,0.09015471880992453,0.035883812174542666,4.161098189436385e-09,0.06593817933611147,0.012940090701446387,0.15693107893854139
852737.0,,0.077750354824934,0.030929753785263157,3.206224606259473e-09,0.056873818037687644,0.011139514999593867,0.13993007742468586
852798.0,,0.0640363626287958,0.025459051186995107,2.381148522464294e-09,0.046849248647656265,0.009156292174952365,0.1194276014449366
852857.0,,0.05019962203522624,0.01994553770943845,1.72081373524059e-09,0.03673269370834895,0.007162696469076552,0.09707764487403903
852918.0,,0.03709994262808202,0.014731187864659726,1.208706789452941e-09,0.027153134449837937,0.005281946878375523,0.0744168454147209
852978.0,,0.02576672630988534,0.010224434520231328,8.300447406634144e-10,0.01886355803014442,0.0036602646009458043,0.05357042945264672
853037.0,,0.016795903349455747,0.00666041152955172,5.603546119065106e-10,0.01230021262386218,0.0023806705291930263,0.03613723849888658
853098.0,,0.01025823974381639,0.004065313164219078,3.7312160525757175e-10,0.00751549805777119,0.001450896916799351,0.022792403963042628
853157.0,,0.005899644703246583,0.0023365870339717427,2.467979115890887e-10,0.0043243191561587475,0.0008327283891731844,0.013498189090985144
